provider,instance,bench_key,bench_name,extracted_name,unit,avg,min,max,std,score_$,std_perc,integral_neg,integral_neg_th_5,integral_neg_th_10,integral_neg_th_20,grad_std_perc
aws,m5.large - eu-central-1b,11d4515d916b810e82d25d90d9cc29181d2832ce,sys-benchmark,memory: speed,MiB/s,15610.346300863132,13418.936666666666,16025.326666666668,136.71201942352823,135742.14174663593,0.00875778261344331,-0.0011732243265896371,-1.0069678089172086e-05,-1.0069678089172086e-05,-1.0069678089172086e-05,0.0062337872803075525
aws,m5.xlarge - eu-central-1b,11d4515d916b810e82d25d90d9cc29181d2832ce,sys-benchmark,memory: speed,MiB/s,29470.99681052199,27792.319999999996,34078.526666666665,509.46089676331854,128134.76874139995,0.017286856635314977,-0.006118987876924871,-0.0006844102938712164,-0.000371882665835774,3.508370064976804e-06,0.012418929849084272
aws,a1.large - eu-central-1a,277604812f42491cbabe59d60001aaffc925c2b5,nench-benchmark,cpu - bzip2,seconds,9.609303740238389,9.388,10.041666666666666,0.06779517648360597,1.7880723774234846,0.007055160115265969,0.002580583822808598,0.0,0.0,0.0,0.003113615586295107
aws,a1.large - eu-central-1b,277604812f42491cbabe59d60001aaffc925c2b5,nench-benchmark,cpu - bzip2,seconds,9.590834360871352,9.378666666666666,9.903,0.0609810566082684,1.791515726128274,0.006358263975140544,0.002256600310727839,0.0,0.0,0.0,0.002839189933662979
aws,a1.xlarge - eu-central-1b,277604812f42491cbabe59d60001aaffc925c2b5,nench-benchmark,cpu - bzip2,seconds,9.660639950678176,9.366666666666667,11.546333333333335,0.3637068819711743,0.889285320222821,0.037648321832514015,0.009090411718195577,0.008648739472052556,0.008534799642651476,0.0,0.019894264133464686
aws,m5.large - eu-central-1a,277604812f42491cbabe59d60001aaffc925c2b5,nench-benchmark,cpu - bzip2,seconds,5.131251130291821,4.6066666666666665,10.123666666666667,0.19069106389356066,1.6946456045737348,0.03716268392475186,0.005238623316330404,0.0021108323443551056,0.0012915282396070787,0.0011996832677758007,0.026427729307545535
aws,m5.large - eu-central-1b,277604812f42491cbabe59d60001aaffc925c2b5,nench-benchmark,cpu - bzip2,seconds,5.12482120838471,4.931333333333334,6.000333333333334,0.0721648144840125,1.696771813168058,0.014081430658682061,0.004773976499987089,0.0008801908920353988,0.00035505516214548173,0.0,0.00962827697295044
aws,m5.xlarge - eu-central-1b,277604812f42491cbabe59d60001aaffc925c2b5,nench-benchmark,cpu - bzip2,seconds,4.893806822852445,4.414666666666666,5.213333333333334,0.061683122729479886,0.8884343506682005,0.012604323170551048,0.0036905635859706036,0.0005823339674511918,0.0,0.0,0.008594167767462774
aws,a1.large - eu-central-1a,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,nench-benchmark,net speed - OVH BHS (CA),MiB/s,13.28400328812166,0.0033333333333333335,15.34,1.4363949798926408,228.2474791773481,0.10812967662971311,-0.030681224425346564,-0.02043018361306698,-0.009066415532455158,3.177631497191744e-05,0.06559109191142228
aws,a1.large - eu-central-1b,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,nench-benchmark,net speed - OVH BHS (CA),MiB/s,13.473216193999178,5.3,15.656666666666666,1.1237992784403392,231.49856003435013,0.083409874988933,-0.025130425323266207,-0.01765337928384236,-0.007305099998341434,7.579692464999317e-05,0.046179507157336146
aws,a1.xlarge - eu-central-1b,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,nench-benchmark,net speed - OVH BHS (CA),MiB/s,13.367291409782162,3.3433333333333333,15.343333333333334,1.350621335000484,114.83927327991547,0.10103926768680314,-0.02888022962670736,-0.019619138023120958,-0.006601137563107627,0.00028017036233079633,0.051432950843125214
aws,m5.large - eu-central-1a,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,nench-benchmark,net speed - OVH BHS (CA),MiB/s,13.31298808055898,1.486666666666667,15.353333333333333,1.5156917831846888,115.76511374399114,0.11385060769325413,-0.03281353902785161,-0.021820417195821545,-0.00933771815962463,-1.6857898406098662e-05,0.0576503445499973
aws,m5.large - eu-central-1b,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,nench-benchmark,net speed - OVH BHS (CA),MiB/s,13.380863131935882,0.5866666666666666,15.613333333333332,1.6482721868542562,116.35533158205115,0.12318130531657204,-0.03302340285113571,-0.022026630350033993,-0.008483385577913238,0.00019789472410328918,0.06428944890300238
aws,m5.xlarge - eu-central-1b,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,nench-benchmark,net speed - OVH BHS (CA),MiB/s,13.3488532675709,1.4000000000000001,15.416666666666666,1.586267392004526,58.03849246769956,0.11883173484707725,-0.033624566221990074,-0.023141204384811088,-0.010466432866611138,-7.80053857560538e-05,0.06344419049562598
aws,m5.large - eu-central-1a,4edcdef29160f30a36d7e070b8267674e810f5f0,nench-benchmark,ioping: avg seek rate,us,277.0490111248455,274.1666666666667,360.8,3.0131878697863272,0.03138669269602466,0.010876010196002853,0.0009350847099209469,0.0003736670622292401,0.0003736670622292401,0.0003736670622292401,0.007717148622590164
