provider,instance,bench_key,bench_name,unit,avg,min,max,1st_quartile,2nd_quartile,3rd_quartile,iqr,5_percentile,95_percentile,std,cpr,bdth,dis,speed,pqi
aws,m5.xlarge-1,277604812f42491cbabe59d60001aaffc925c2b5,CPU BZIP2,seconds,4.89310502283105,4.836666666666666,4.966,4.871666666666667,4.890333333333333,4.911666666666666,0.03999999999999915,4.850966666666666,4.9477,0.02878562724098873,1.1254141552511416,0.0023942606345940705,0.005882895851749766,0.0035030264063800904,0.003926727630907975
aws,a1.large-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,13.469410150891632,10.513333333333334,14.719999999999999,13.176666666666668,13.523333333333333,13.836666666666668,0.6600000000000001,12.209999999999999,14.52,0.6766393534252776,0.004320901906468959,0.018098721454542832,0.05023526240905852,0.028744154309817232,0.032359379391139524
aws,a1.large-2,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,13.592104423164615,11.593333333333334,14.86,13.243333333333334,13.576666666666666,13.916666666666666,0.673333333333332,12.58,14.646666666666668,0.60103105085218,0.004281897650875275,0.016714915614089117,0.044219131353042056,0.02477888930064269,0.02857097875592462
aws,a1.xlarge-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,13.54472602739726,10.733333333333333,14.743333333333334,13.274166666666666,13.575,13.909999999999998,0.6358333333333324,12.316333333333333,14.606666666666667,0.6836601376345386,0.008593750790127077,0.01768712581746331,0.05047426845339521,0.02860149490402196,0.03225429639162682
aws,m5.large-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,13.516840420667581,10.273333333333333,14.770000000000001,13.273333333333333,13.603333333333333,13.93,0.6566666666666663,12.078666666666667,14.596,0.7640864969990518,0.00850790542915356,0.0191236330515185,0.05652848396661877,0.029629752254985455,0.03509395642437424
aws,m5.large-2,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,13.617383561643836,9.99,14.86,13.393333333333333,13.681666666666665,14.020000000000001,0.6266666666666687,12.258166666666666,14.655166666666666,0.7545049101334155,0.008445087815835722,0.01811593464950209,0.0554074802048342,0.03497367355746983,0.03616569613726871
aws,m5.xlarge-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,13.569954275262917,9.936666666666667,14.806666666666667,13.316666666666668,13.643333333333333,13.983333333333334,0.6666666666666661,12.065999999999999,14.656666666666666,0.789842141447889,0.016949209653511804,0.01944693575590828,0.05820521760251737,0.031999018151016634,0.03655039050314743
aws,m5.large-1,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,276.8794542174109,276.46666666666664,278.03333333333336,276.7,276.8,277.0,0.30000000000001137,276.5,277.56666666666666,0.308218237950873,31.841137235002257,0.0004164400376179018,0.0011131856598823482,0.0007586712884523175,0.0007627656619841891
aws,m5.large-2,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,276.9054430949168,276.43333333333334,278.4666666666667,276.7,276.8,277.0333333333333,0.3333333333333144,276.5,277.56666666666666,0.3603504749726163,31.84412595591543,0.0004763604381819651,0.0013013484709619683,0.0008937365087184505,0.000890481805954128
aws,m5.xlarge-1,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,276.9391768985903,276.43333333333334,278.73333333333335,276.7,276.8,277.06666666666666,0.36666666666667425,276.5,277.8333333333333,0.43434836818183187,63.69601068667577,0.0005534491966597634,0.0015683890341772835,0.0011078841613407727,0.0010765741307259397
aws,a1.large-1,4f1601a2fee6f318db2255d8d70480bcd32114bb,CPU LAT,ms,0.05105373635600337,0.05000000000000001,0.056666666666666664,0.05000000000000001,0.05000000000000001,0.05333333333333334,0.003333333333333327,0.05000000000000002,0.053333333333333344,0.0017622990114341901,0.002971327455919396,0.014764959712439081,0.03451851200753425,0.024482290902424705,0.024588587540799345
aws,a1.large-2,4f1601a2fee6f318db2255d8d70480bcd32114bb,CPU LAT,ms,0.0510771840542833,0.05000000000000001,0.05333333333333334,0.05000000000000001,0.05000000000000001,0.05333333333333334,0.003333333333333327,0.05000000000000001,0.05333333333333334,0.0015599307471136964,0.002972692111959288,0.01427420915506578,0.030540656772617865,0.02150618386714699,0.022107016598276876
aws,a1.xlarge-1,4f1601a2fee6f318db2255d8d70480bcd32114bb,CPU LAT,ms,0.050813214739517165,0.05000000000000001,0.05333333333333334,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.0,0.05000000000000001,0.053333333333333344,0.0014324820982776505,0.005914658195679798,0.012099594148854842,0.028191133066879485,0.019715876480472915,0.020002201232069076
aws,m5.large-1,4f1601a2fee6f318db2255d8d70480bcd32114bb,CPU LAT,ms,0.13122389306599833,0.13,0.1366666666666667,0.13,0.13,0.13333333333333333,0.003333333333333327,0.13,0.1366666666666667,0.0019452272609119037,0.015090747702589809,0.00640483909120249,0.014823727718042648,0.01053166291272368,0.010586743240656272
